system,chain,triple,tag,err_lucj,full_capture,n_unique_alpha,n_unique_beta,depth,status,err_sqd,captured,retained_J,retained_J_samespin,retained_J_oppspin,entropy_alpha,gini_alpha,top15_mass_alpha,w16_w15_alpha,S0,S1,S2,S3,S4
H10,identity,"(2, 6, 8)",identity_2-6-8,553.8632310039402,1.0000000000004117,252,252,3182,OK,446.27385466703015,0.4726305812957362,0.2137990519811817,0.3930745534684346,0.0345235504939288,1.679059429533256,0.9516731865079364,0.8938495,0.9144658189327248,4.687150958038624,26.82042614929244,4.459063572942392,236.2802958876926,119.59398525310151
H10,identity,"(2, 6, 9)",identity_2-6-9,488.5840816896678,1.000000000000406,252,252,3182,OK,238.28833543724937,0.6275684925998497,0.2309942512773198,0.3930745534684346,0.068913949086205,1.8091809581023952,0.9459378134920636,0.870543,0.8954248366013072,5.569188978487591,32.71133887812261,5.387076841699697,285.8905516747434,176.21849613132525
H10,identity,"(2, 7, 8)",identity_2-7-8,550.1193139525977,1.0000000000003992,252,252,3232,OK,365.3359286769646,0.5176993128688027,0.2147484810361196,0.3930745534684346,0.0364224086038045,1.7573043373385415,0.9478215317460318,0.882248,0.9831575214963212,5.0617315866224395,28.50627847857488,4.801546037460448,251.70309627827348,136.87420847154527
H10,identity,"(3, 4, 6)",identity_3-4-6,553.4540947178695,1.0000000000003992,247,246,3232,OK,458.6996615694874,0.470193930372267,0.1979001613873779,0.3930745534684346,0.0027257693063211,1.193150451663052,0.9742353603238868,0.958445,0.7481498612395929,0.9977578664325344,3.073308421055142,0.5983008987380785,27.178028458194092,1.8387631904165962
H10,identity,"(3, 4, 5)",identity_3-4-5,557.0073591449445,1.0000000000004023,245,243,3232,OK,458.6996615694874,0.470193930372267,0.1975030176461825,0.3930745534684346,0.0019314818239304,1.169110596835305,0.9754093673469388,0.9615255,0.7857478833490122,0.7204130983087715,1.8326931713294865,0.2337931632637289,16.134673369076978,0.42847113381695573
H10,identity,"(2, 7, 9)",identity_2-7-9,482.54092677266146,1.0000000000003944,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2319436803322576,0.3930745534684346,0.0708128071960806,1.86230637918274,0.9427073174603174,0.860571,0.955250504110439,5.943769607071405,34.39719120740505,5.743953434637765,301.31335206532424,197.57586457766618
H10,identity,"(2, 8, 9)",identity_2-8-9,472.41898156670106,1.0000000000004066,252,252,3182,OK,293.95766463686533,0.5643467347777683,0.2455465690749904,0.3930745534684346,0.0980185846815462,1.989010610088181,0.9360137261904762,0.8463295,0.974493176096462,8.606656673386103,53.53198902735181,8.369447032967402,468.3991780231938,448.03314673381317
H10,identity,"(3, 4, 7)",identity_3-4-7,541.5446224819824,1.000000000000397,248,244,3232,OK,458.6996615694874,0.470193930372267,0.1988495904423157,0.3930745534684346,0.0046246274161968,1.2241589025152642,0.9723903548387096,0.953175,0.750712927756654,1.3723384950163489,4.75916075033758,1.0353365225511093,42.600828848774974,4.927332941516238
H10,identity,"(3, 4, 8)",identity_3-4-8,565.5018429449194,1.0000000000004037,252,252,3232,OK,458.3386915538306,0.4590415324649288,0.2124524791850485,0.3930745534684346,0.0318304049016624,1.5971925867505576,0.956247996031746,0.906233,0.9854508196721312,4.035225561331047,23.893958570284347,3.7429745484492773,209.68665480664458,89.43447879027579
H10,identity,"(3, 4, 9)",identity_3-4-9,500.5664767903282,1.0000000000004086,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2296476784811866,0.3930745534684346,0.0662208034939386,1.7481337915577906,0.949361992063492,0.878274,0.9254231744214572,4.917263581780013,29.784871299114517,4.6570780326180214,259.2969105936953,138.7104698314612
H10,identity,"(3, 5, 7)",identity_3-5-7,540.5769523617865,1.000000000000394,246,247,3232,OK,458.6996615694874,0.470193930372267,0.1988495904423157,0.3930745534684346,0.0046246274161968,1.219156198718956,0.9723963577235772,0.9540145,0.755581947743468,1.372338495016349,4.75916075033758,1.0497306509711213,42.59701526012704,4.995836912528078
H10,identity,"(3, 5, 6)",identity_3-5-6,553.454094717849,1.000000000000402,247,248,3232,OK,458.6996615694874,0.470193930372267,0.1979001613873779,0.3930745534684346,0.0027257693063211,1.1927473448907089,0.974259068825911,0.9583865,0.7614721639878873,0.9977578664325344,3.073308421055142,0.5983008987380785,27.17421486954615,1.8387631904165962
H10,identity,"(3, 5, 9)",identity_3-5-9,500.25944676279187,1.0000000000004026,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2296476784811866,0.3930745534684346,0.0662208034939386,1.7426141675311155,0.9498312857142858,0.8797375,0.8718432853434034,4.917263581780013,29.784871299114517,4.68917619668378,259.2930970050474,139.6665095170977
H10,identity,"(3, 5, 8)",identity_3-5-8,565.201136334216,1.0000000000004023,252,252,3232,OK,458.35173990481337,0.4590313394325113,0.2124524791850485,0.3930745534684346,0.0318304049016624,1.5926334807152005,0.9566033174603176,0.907499,0.9959536922558164,4.035225561331047,23.893958570284347,3.767682520570648,209.68284121799664,90.02485005249957
H10,identity,"(3, 6, 7)",identity_3-6-7,539.3711060573256,1.0000000000004057,251,249,3232,OK,458.6996615694874,0.470193930372267,0.1992467341835111,0.3930745534684346,0.0054189148985875,1.2487717558749631,0.9712958964143428,0.9499005,0.7946280009507963,1.649683263140112,5.999776000063235,1.3126812906748724,53.64037034924415,7.875793703523131
H10,identity,"(3, 6, 8)",identity_3-6-8,567.1426743153676,1.0000000000004114,252,252,3232,OK,458.3452761510429,0.459059116929777,0.2128496229262439,0.3930745534684346,0.0326246923840531,1.6296775332778717,0.954660261904762,0.9015605,0.9884871960404562,4.312570329454809,25.13457382001,4.04502728869441,220.72619630711375,101.67003699164455
H10,identity,"(3, 6, 9)",identity_3-6-9,496.8874054361265,1.0000000000004048,252,252,3232,OK,236.38581837080696,0.6297827813983575,0.230044822222382,0.3930745534684346,0.0670150909763293,1.7627098071299288,0.9488804166666668,0.8773965,0.8404921535401164,5.194608349903776,31.02548654884017,4.976834808508902,270.33645209416454,154.40872140719247
H10,identity,"(3, 7, 8)",identity_3-7-8,561.4996559537894,1.0000000000004037,252,252,3232,OK,458.2881897578508,0.459357921052832,0.2137990519811817,0.3930745534684346,0.0345235504939288,1.6893959546864747,0.951744623015873,0.894648,0.988989990900819,4.687150958038624,26.82042614929244,4.394899945156855,236.14899669769466,117.87308941260882
H10,identity,"(4, 5, 6)",identity_4-5-6,558.0968137061868,1.0000000000004106,245,242,3232,OK,458.6996615694874,0.470193930372267,0.1975030176461825,0.3930745534684346,0.0019314818239304,1.188882892195377,0.974690048979592,0.9587525,0.7834319526627219,0.7204130983087718,1.8326931713294865,0.23379316326372912,16.046645672797005,0.4284711338169561
H10,identity,"(4, 5, 7)",identity_4-5-7,544.946579989209,1.0000000000003986,248,246,3232,OK,458.6996615694874,0.470193930372267,0.1984524467011203,0.3930745534684346,0.0038303399338061,1.218364879827887,0.9727450483870967,0.9544725,0.7434456928838952,1.0949937268925862,3.5185455006119253,0.6955367591981303,31.469446063377887,2.4472777345867813
H10,identity,"(3, 7, 9)",identity_3-7-9,488.66257223161114,1.0000000000004023,252,252,3232,OK,236.38581837080696,0.6297827813983575,0.2309942512773198,0.3930745534684346,0.068913949086205,1.7990821928475127,0.9463656984126984,0.870515,0.9869246062089004,5.56918897848759,32.71133887812261,5.3411015933913575,285.7592524847454,174.71458420390533
H10,identity,"(3, 8, 9)",identity_3-8-9,483.352752545243,1.0000000000004017,252,252,3232,OK,294.8068205631822,0.5735870187954646,0.2445971400200526,0.3930745534684346,0.0961197265716706,1.9528855978057376,0.9382025317460316,0.8492535,0.9829771821803694,8.232076044802287,51.84613669806937,7.971890495640296,452.845078442615,413.3117243790068
H10,identity,"(4, 5, 8)",identity_4-5-8,570.4812612901807,1.0000000000004068,252,252,3232,OK,458.3452761510429,0.459059116929777,0.2120553354438532,0.3930745534684346,0.0310361174192717,1.5949648378284729,0.9563732341269842,0.906494,0.9679841024508722,3.757880793207284,22.65334332055869,3.420878820742044,198.5552720212475,77.49434238429748
H10,identity,"(4, 5, 9)",identity_4-5-9,506.6369116046303,1.0000000000004023,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2292505347399912,0.3930745534684346,0.0654265160115479,1.7442535916306936,0.949565734126984,0.8792555,0.8914066175317548,4.639918813656251,28.54425604938886,4.347667800774481,248.16552780829826,124.10094292299014
H10,identity,"(4, 6, 7)",identity_4-6-7,542.0729876263124,1.0000000000004023,250,250,3232,OK,458.6996615694874,0.470193930372267,0.1988495904423157,0.3930745534684346,0.0046246274161968,1.2373364167171566,0.972034284,0.951844,0.7703281027104137,1.372338495016349,4.75916075033758,0.9728815273218931,42.512801152495,4.630099579558832
H10,identity,"(4, 6, 8)",identity_4-6-8,570.7414890433693,1.0000000000004046,252,252,3182,OK,365.4517569539335,0.517642676055443,0.2124524791850485,0.3930745534684346,0.0318304049016624,1.6222716612821004,0.9550159047619048,0.903293,0.9135218608242448,4.035225561331047,23.893958570284347,3.7126177172858195,209.59862711036462,88.70913392413101
H10,identity,"(4, 6, 9)",identity_4-6-9,501.6909540244754,1.0000000000004066,252,252,3182,OK,236.38581837080696,0.6297827813983573,0.2296476784811866,0.3930745534684346,0.0662208034939386,1.756072928423265,0.9490160793650794,0.8783965,0.8955429621687854,4.917263581780013,29.784871299114517,4.649720541019613,259.2088828974154,138.49132789111832
H10,identity,"(4, 7, 8)",identity_4-7-8,564.8098887030768,1.0000000000004077,252,252,3232,OK,365.0589076076844,0.518163284684482,0.2134019082399863,0.3930745534684346,0.0337292630115381,1.6829620498054962,0.9521872976190476,0.8967905,0.8465383039737813,4.409806189914861,25.579810899566784,4.0728042174496215,225.0214275009455,104.1815617133194
H10,identity,"(4, 7, 9)",identity_4-7-9,493.12499741593376,1.0000000000004037,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2305971075361244,0.3930745534684346,0.0681196616038142,1.7919466899563246,0.9467659007936507,0.871669,0.9189881524175472,5.291844210363828,31.470723628396954,5.0243011696034285,274.6316832879962,158.11839353442107
H10,identity,"(4, 8, 9)",identity_4-8-9,489.0113889032852,1.0000000000004037,252,252,3182,OK,294.5982984505724,0.5738656579728079,0.2441999962788572,0.3930745534684346,0.0953254390892798,1.9441000067283276,0.9390719087301588,0.851642,0.9854797519153592,7.954731276678525,50.60552144834372,7.6624802637967555,441.71750924586587,387.7638093370772
H10,identity,"(5, 6, 7)",identity_5-6-7,541.7645566288201,1.0000000000004057,249,251,3232,OK,458.6996615694874,0.470193930372267,0.1988495904423157,0.3930745534684346,0.0046246274161968,1.2338289664519684,0.9719368232931728,0.9526905,0.7617807246033625,1.3723384950163493,4.75916075033758,0.8857185599713067,42.508987563847064,4.215277006460965
H10,identity,"(5, 6, 8)",identity_5-6-8,571.1225565093488,1.0000000000004066,252,252,3232,OK,365.4517569539335,0.5176426760554429,0.2124524791850485,0.3930745534684346,0.0318304049016624,1.6209711288730624,0.9551215674603176,0.9032065,0.9565938050347044,4.035225561331047,23.893958570284347,3.635768593636591,209.59481352171667,86.8729041474937
H10,identity,"(5, 6, 9)",identity_5-6-9,501.96925772790826,1.000000000000396,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2296476784811866,0.3930745534684346,0.0662208034939386,1.752049430010964,0.9494964126984128,0.879365,0.9103120648701776,4.917263581780013,29.784871299114517,4.580261609314773,259.2050693087674,136.42250254971566
H10,identity,"(5, 7, 8)",identity_5-7-8,564.1432761711078,1.0000000000004037,252,252,3232,OK,365.0589076076844,0.518163284684482,0.2134019082399863,0.3930745534684346,0.0337292630115381,1.675869310965919,0.9526185912698412,0.8971705,0.9109686609686608,4.409806189914861,25.579810899566787,4.010349222220405,225.01761391229755,102.58397474562271
H10,identity,"(5, 8, 9)",identity_5-8-9,489.0626742584745,1.0000000000004088,252,252,3232,OK,231.5027027367096,0.6306276897312906,0.2441999962788572,0.3930745534684346,0.0953254390892799,1.9422425362111688,0.9390846706349206,0.8518955,0.9891988555078683,7.954731276678526,50.60552144834372,7.617729304213286,441.71369565721795,385.499163692042
H10,identity,"(5, 7, 9)",identity_5-7-9,492.4005382871979,1.0000000000004088,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2305971075361244,0.3930745534684346,0.0681196616038142,1.7857985236925933,0.9471372817460316,0.8732585,0.850964891885608,5.291844210363828,31.470723628396954,4.9692363663186,274.6278696993483,156.38546432859218
H10,identity,"(6, 7, 8)",identity_6-7-8,566.5868313190527,1.000000000000397,252,252,3232,OK,365.0589076076844,0.5181632846844821,0.2137990519811817,0.3930745534684346,0.0345235504939288,1.7114166487342417,0.9506402777777778,0.8931925,0.8617265714754636,4.687150958038624,26.82042614929244,4.200531022993582,236.06096900141466,112.6600320900112
H10,identity,"(6, 7, 9)",identity_6-7-9,489.737505837744,1.000000000000403,252,252,3232,OK,236.38581837080696,0.6297827813983574,0.2309942512773198,0.3930745534684346,0.068913949086205,1.8032012586759412,0.9463636944444443,0.871276,0.8874110007041702,5.56918897848759,32.71133887812261,5.169732010793134,285.67122478846545,169.10885571413243
H10,identity,"(6, 8, 9)",identity_6-8-9,489.91002699465633,1.000000000000402,252,252,3182,OK,230.86586030434563,0.6258450900157321,0.2445971400200526,0.3930745534684346,0.0961197265716706,1.9675966829283569,0.9376586944444444,0.848869,0.9912336968141972,8.232076044802287,51.84613669806937,7.8326190771078315,452.75705074633504,406.0910393756386
H10,identity,"(7, 8, 9)",identity_7-8-9,486.8114958338241,1.0000000000004086,252,252,3232,OK,230.2839613082117,0.6230070889245248,0.2455465690749904,0.3930745534684346,0.0980185846815462,2.0295169054943987,0.9338759325396824,0.8388365,0.9940221452346988,8.606656673386102,53.53198902735181,8.120036738341058,468.1798511369159,434.68171757856715
H10,physical,"(1, 4, 7)",physical_1-4-7,573.5291565729196,1.0000000000003997,252,251,3282,OK,268.87516285398937,0.5780884770024218,0.1761779371310149,0.3186266112504917,0.0337292630115381,0.9373997322421136,0.9725963650793652,0.9367335,0.9669445242885888,4.409806189914862,39.65981199549029,4.192032648519988,354.6751698145722,166.25522671925995
H10,physical,"(2, 4, 6)",physical_2-4-6,543.5469793089061,1.000000000000403,245,245,3232,OK,297.572227797807,0.5516742832724483,0.1616256193333442,0.3186266112504917,0.0046246274161968,0.6238367450933137,0.9798905142857144,0.9590295,0.8794326241134752,1.3723384950163493,3.9292329070435645,1.215778871208398,35.02432546159973,4.777078348440317
H10,physical,"(1, 6, 8)",physical_1-6-8,627.8038481413378,1.000000000000402,252,252,3282,OK,183.58452992042817,0.6894747491861564,0.190177969614943,0.3186266112504917,0.0617293279793944,1.4375705751877492,0.9580615912698413,0.895968,0.9646236116824352,7.3500380243533225,72.85793402805541,7.1128283839346205,651.5012882102699,518.2259811495885
H10,physical,"(0, 2, 7)",physical_0-2-7,569.2231987578032,1.0000000000004026,252,252,3232,OK,221.6289189077152,0.65710199899811,0.1947197092232861,0.3186266112504917,0.0708128071960806,1.3610630717967451,0.9622105515873016,0.909575,0.9716900444748546,5.943769607071405,66.63920830632665,5.6515185941896355,602.8244997008853,376.6127248452815
H10,physical,"(1, 2, 6)",physical_1-2-6,571.9299272141676,1.0000000000004006,251,252,3282,OK,220.4397209424638,0.6397214424179712,0.1765750808722102,0.3186266112504917,0.0345235504939288,0.9722741128069352,0.972039844621514,0.936233,0.9732194557035322,4.687150958038625,40.325756437509305,4.507591994665623,360.66076211317574,181.77205689655267
H10,physical,"(1, 6, 7)",physical_1-6-7,572.0075332408144,1.000000000000404,251,252,3282,OK,270.74337446453,0.578889164121683,0.1765750808722102,0.3186266112504917,0.0345235504939288,0.9624425569029758,0.9718008844621514,0.9351115,0.9772027972027972,4.687150958038625,40.12473900910265,4.548900509844645,358.7619701593591,182.52344573589036
H10,physical,"(3, 6, 9)",physical_3-6-9,547.2182783110471,1.0000000000004017,251,251,3280,OK,269.1237568078595,0.5923666542545941,0.1928208511134105,0.3186266112504917,0.0670150909763293,1.1301088668719463,0.968171470119522,0.9198885,0.9308485139022052,5.194608349903776,34.59367225207521,4.707988414858733,309.4029400292152,162.8666081901901
H10,physical,"(1, 5, 7)",physical_1-5-7,570.3142466378042,1.0000000000004052,252,251,3282,OK,226.48491392501313,0.6203579204161187,0.1761779371310149,0.3186266112504917,0.0337292630115381,0.9259943838635742,0.9728332896825396,0.9377635,0.905413187446012,4.409806189914862,39.696960446412824,4.072804217449622,355.0249735618377,161.677947926081
H10,physical,"(5, 7, 9)",physical_5-7-9,549.2362237674264,1.0000000000004092,250,251,3268,OK,219.32371513488567,0.6583515136233303,0.1933731364271529,0.3186266112504917,0.0681196616038142,1.1609417853668655,0.96667212,0.915596,0.855210664590834,5.291844210363828,35.702768632508274,5.109732073575934,319.09787100790754,182.4315819969883
H10,physical,"(2, 3, 5)",physical_2-3-5,532.6775449619952,1.000000000000402,243,244,3280,OK,304.7670319220908,0.5322891496125512,0.1616256193333442,0.3186266112504917,0.0046246274161968,0.5708001552148804,0.9809327160493828,0.9619735,0.985242718446602,1.3723384950163493,4.440311584615662,1.1902263582284558,39.80789780319291,5.284975886756723
H10,physical,"(0, 2, 9)",physical_0-2-9,602.4733056805492,1.0000000000003997,252,252,3268,OK,268.5719206638488,0.5933187615824217,0.225517797262157,0.3186266112504917,0.1324089832738224,2.2038888831940904,0.9362624761904762,0.836564,0.986448424297178,9.488694693835068,96.56580783950304,9.260607308738836,870.5813372832029,894.2580258527718
H10,physical,"(0, 5, 7)",physical_0-5-7,577.3358597889278,1.0000000000003972,251,251,3232,OK,220.94528600747145,0.6586595808195449,0.1933731364271529,0.3186266112504917,0.0681196616038142,1.298276221865561,0.9646251792828684,0.915458,0.9532053299758684,5.291844210363828,63.99960714545772,4.999593197482058,579.323014979006,319.97200052595457
H10,physical,"(5, 6, 7)",physical_5-6-7,548.1555388011898,1.0000000000003988,242,246,3232,OK,269.86705160719634,0.5721703343610745,0.1616256193333442,0.3186266112504917,0.0046246274161968,0.6490045525793309,0.9790625537190084,0.95765,0.987323433538573,1.3723384950163493,3.765363929559435,1.246773542686061,33.47533725504862,4.694556125959125
H10,physical,"(0, 2, 6)",physical_0-2-6,569.8481240247384,1.0000000000004132,252,252,3232,OK,218.63787417716551,0.6615930986901128,0.1937702801683483,0.3186266112504917,0.0689139490862049,1.2978952638024197,0.9646361825396824,0.917604,0.9798444517471792,5.569188978487591,64.6284031365542,5.420019546624027,584.958803530344,350.28720826722133
H10,physical,"(1, 5, 6)",physical_1-5-6,576.4553827275219,1.0000000000004,251,252,3282,OK,210.0243033866711,0.6511451413497085,0.175228508076077,0.3186266112504917,0.0318304049016624,0.8792153594201011,0.9740762310756972,0.941266,0.9570793433652532,4.035225561331048,37.68615527664037,3.775040012169057,337.15927739129637,142.26674407413344
H10,physical,"(2, 6, 9)",physical_2-6-9,541.864767463621,1.000000000000402,252,252,3268,OK,268.3478007147997,0.59629229067241,0.1937702801683483,0.3186266112504917,0.068913949086205,1.168461513662336,0.96647725,0.915044,0.993587541509218,5.569188978487591,36.33156462360476,5.389630015114589,324.73365955924555,195.8136911914556
H10,physical,"(4, 6, 8)",physical_4-6-8,591.3582465847495,1.0000000000003992,249,251,3232,OK,301.16552450996005,0.5457347834575439,0.175228508076077,0.3186266112504917,0.0318304049016624,1.032336466482609,0.9713448072289156,0.9348925,0.9819373634377276,4.035225561331047,36.46141049758966,3.8531134245431535,325.8648515586939,140.48995026604138
H10,physical,"(1, 3, 5)",physical_1-3-5,572.0086899395964,1.0000000000004037,251,252,3282,OK,264.65016424447094,0.5687982412580788,0.175228508076077,0.3186266112504917,0.0318304049016624,0.8604384790790539,0.9744356494023904,0.9419645,0.9377247466492318,4.035225561331047,38.160085503289935,3.7429745484492773,341.59304598562403,142.83222880546245
H10,physical,"(0, 6, 7)",physical_0-6-7,577.0673355190486,1.000000000000404,251,251,3232,OK,218.63787417716551,0.6615930986901126,0.1937702801683483,0.3186266112504917,0.0689139490862049,1.32678010501107,0.9638685099601594,0.9144315,0.9868533561351004,5.569188978487591,64.42738570814754,5.443624026157303,583.0600115765274,350.71846478337557
H10,physical,"(2, 4, 7)",physical_2-4-7,541.6021254577306,1.000000000000406,251,246,3232,OK,172.14939218691416,0.6955385362149424,0.1625750483882821,0.3186266112504917,0.0065234855260725,0.7006674092558449,0.9785931673306772,0.954186,0.9807556911523116,1.746919123600164,5.94003807681602,1.4867335744381731,52.890021632141085,8.831254042243533
H10,physical,"(3, 4, 6)",physical_3-4-6,551.1723763754235,1.0000000000003926,243,245,3280,OK,386.4008031346869,0.4530670348135028,0.1606761902784064,0.3186266112504917,0.0027257693063211,0.5853465961666331,0.9808719094650206,0.9621965,0.9661855670103092,0.9977578664325344,2.191340535514012,0.5983008987380785,19.693605931569387,1.3110810118392155
H10,physical,"(0, 3, 4)",physical_0-3-4,575.4256702109072,1.0000000000003968,252,251,3280,OK,220.94528600747145,0.658659580819545,0.1924237073722151,0.3186266112504917,0.0662208034939385,1.2302809336096827,0.9673374206349208,0.923399,0.9759732008779024,4.917263581780013,62.4255837514123,4.517806614085557,565.5412836555266,282.0267151602823
H10,physical,"(0, 1, 9)",physical_0-1-9,588.6505862537001,1.0000000000004052,252,252,3282,OK,219.9049260850092,0.6547827697182128,0.2391206860048898,0.3186266112504917,0.159614760759288,2.190985689736177,0.9348961388888888,0.8399695,0.9599605829573156,12.151581760149767,130.28558175817733,11.82897391610454,1172.366485465634,1541.1447482619851
H10,physical,"(3, 8, 9)",physical_3-8-9,542.4601412591485,1.0000000000003966,251,251,3280,OK,225.71215968089663,0.6386663352819468,0.2073731689110811,0.3186266112504917,0.0961197265716706,1.3401246030687766,0.9617371593625498,0.903185,0.9653388515261252,8.232076044802287,69.33767244080042,7.971890495640296,620.0079542506674,552.752331920637
H10,physical,"(5, 6, 8)",physical_5-6-8,586.7050880757167,1.000000000000388,251,252,3232,OK,251.1205221539532,0.6067004880571014,0.175228508076077,0.3186266112504917,0.0318304049016624,1.0180536847510704,0.9718415418326694,0.935404,0.9846780766096168,4.035225561331047,36.49855894851219,3.8354093888974075,326.2146553059594,139.98691567234914
H10,physical,"(0, 5, 6)",physical_0-5-6,581.3216555606004,1.0000000000003983,251,252,3232,OK,218.63787417716551,0.6615930986901126,0.1924237073722151,0.3186266112504917,0.0662208034939385,1.258016554955931,0.9661543705179284,0.9217065,0.9723429474516,4.917263581780014,61.98880197568527,4.625012568898244,561.4573188084646,286.6989882684887
H10,physical,"(0, 4, 8)",physical_0-4-8,584.3114706836543,1.0000000000003963,251,251,3232,OK,214.50849171642173,0.6532612127357948,0.2069760251698857,0.3186266112504917,0.0953254390892798,1.4970170944978851,0.9587867888446217,0.9018705,0.8901371074745688,7.954731276678526,96.69565371348794,7.617729304213286,871.7125292826511,736.6013148832974
H10,physical,"(2, 3, 9)",physical_2-3-9,536.1828114809128,1.000000000000412,252,251,3280,OK,268.6432425764611,0.5924755498458512,0.1937702801683483,0.3186266112504917,0.068913949086205,1.1389268659644476,0.967655623015873,0.917133,0.8875532728663534,5.569188978487591,36.80549485025433,5.331979338068889,329.1674281535732,196.24613806895695
H10,physical,"(1, 2, 7)",physical_1-2-7,569.2755825430825,1.000000000000405,252,252,3282,OK,189.39782400814752,0.6726222492452094,0.1775245099271481,0.3186266112504917,0.0364224086038045,1.042523603289237,0.9701088015873016,0.9332435,0.8266439909297052,5.0617315866224395,42.33656160728176,4.662274618927984,378.5264582837171,197.38467663431067
H10,physical,"(4, 5, 6)",physical_4-5-6,557.8550583595004,1.0000000000004072,243,237,3232,OK,373.109132816376,0.4788693343078371,0.160279046537211,0.3186266112504917,0.0019314818239304,0.5829578636211163,0.9813712098765432,0.9629945,0.9588414634146342,0.7204130983087718,1.2896317461746236,0.45287005754837273,11.522840739720333,0.5840356031063102
H10,physical,"(0, 4, 9)",physical_0-4-9,616.7529241134977,1.00000000000041,251,252,3268,OK,266.64047918834746,0.6003501654672635,0.2241712244660238,0.3186266112504917,0.129715837681556,2.1705693052530584,0.939106828685259,0.843664,0.9947481749908093,8.836769297127493,93.88905822771157,8.35014936208245,846.7300488140579,783.9876596666477
H10,physical,"(0, 2, 3)",physical_0-2-3,560.4989837213,1.0000000000004028,252,252,3280,OK,218.63787417716551,0.6615930986901126,0.1937702801683483,0.3186266112504917,0.0689139490862049,1.2620615384265754,0.9656996388888888,0.9186545,0.8192338387869114,5.56918897848759,65.10233336320377,5.387076841699696,589.3925721246716,350.7112724015285
H10,physical,"(0, 2, 4)",physical_0-2-4,570.5565317509222,1.000000000000402,252,251,3232,OK,218.63787417716551,0.6615930986901126,0.1933731364271529,0.3186266112504917,0.0681196616038142,1.2674390546407253,0.965544376984127,0.919513,0.8147153043298543,5.291844210363828,64.16347612294184,4.999593197482058,580.872003185557,320.7912787510625
H10,physical,"(2, 6, 7)",physical_2-6-7,540.5871002427523,1.0000000000004072,251,249,3232,OK,218.56940597565887,0.63653624917405,0.1629721921294774,0.3186266112504917,0.0073177730084632,0.7301626085079815,0.9776751593625498,0.9524265,0.9901918976545844,2.024263891723927,6.404965090428377,1.8153134341828134,56.976821976928015,11.62701917412657
H10,physical,"(4, 6, 9)",physical_4-6-9,557.0298184490117,1.0000000000003912,250,251,3268,OK,219.74517877720336,0.6570911626581302,0.1924237073722151,0.3186266112504917,0.0662208034939386,1.1340867794377378,0.967917732,0.919968,0.9264603211542936,4.917263581780013,33.65481501181329,4.517806614085557,300.8823710901006,152.04594585619597
H10,physical,"(0, 1, 3)",physical_0-1-3,573.8335472198175,1.0000000000004063,251,251,3282,OK,181.4337155473007,0.6994102249597494,0.2073731689110811,0.3186266112504917,0.0961197265716705,1.351716405815688,0.9619735179282868,0.9120395,0.9329212686189076,8.23207604480229,98.82210728187803,7.96453300404189,891.1777203071027,787.071934975486
H10,physical,"(1, 7, 9)",physical_1-7-9,550.3153263048679,1.0000000000004,251,250,3282,OK,229.400497251123,0.63192635520319,0.2083225979660189,0.3186266112504917,0.0980185846815462,1.316926281891191,0.96129087250996,0.9056975,0.9572832886505808,8.606656673386103,72.0621437120515,8.42454453659821,644.384503912218,607.0907391049185
H10,physical,"(2, 3, 7)",physical_2-3-7,533.7249878811612,1.0000000000003928,248,248,3280,OK,175.17356732665235,0.6890443543524386,0.1629721921294774,0.3186266112504917,0.0073177730084632,0.694957164860992,0.9784623508064516,0.9554635,0.841385395984999,2.024263891723927,6.878895317077941,1.8035172093086782,61.41059057125567,12.406206085382943
H10,physical,"(0, 1, 5)",physical_0-1-5,579.6544079375669,1.0000000000004083,252,252,3282,OK,181.4337155473007,0.6994102249597492,0.2069760251698857,0.3186266112504917,0.0953254390892798,1.342288506843688,0.9623319126984128,0.912502,0.9276530612244898,7.954731276678526,97.92039849253865,7.468111341633484,883.0069551152537,731.2804385593981
H10,physical,"(3, 5, 9)",physical_3-5-9,548.0263981572922,1.0000000000004012,251,252,3280,OK,256.18934824031305,0.6028366049528782,0.1924237073722151,0.3186266112504917,0.0662208034939386,1.092568096138384,0.9693960876494024,0.922513,0.9939337992878808,4.917263581780013,34.165893689385385,4.580261609314773,305.6659434316938,156.48873121342174
H10,rand007,"(2, 4, 6)",rand007_2-4-6,571.8489957778932,1.0000000000004077,237,231,3332,OK,372.8896294803494,0.4511884049703825,0.2141916441673628,0.4237586609185288,0.0046246274161968,0.7451266208460839,0.9836131223628692,0.970218,0.9792998477929984,1.3723384950163493,4.026899831613335,1.154564953621475,36.363464322004035,4.649317417324975
H10,rand007,"(1, 6, 8)",rand007_1-6-8,640.7952061771507,1.0000000000004052,251,251,3382,OK,221.6377001311667,0.6293327259725365,0.2427439944489616,0.4237586609185288,0.0617293279793944,1.452880896480281,0.962460219123506,0.9001395,0.9712624247751708,7.3500380243533225,47.22202516221522,7.057787011471553,411.49867935196255,333.2829958452654
