system,chain,triple,tag,err_lucj,full_capture,n_unique_alpha,n_unique_beta,depth,status,err_sqd,captured,retained_J,retained_J_samespin,retained_J_oppspin,entropy_alpha,gini_alpha,top15_mass_alpha,w16_w15_alpha,role,triple_parsed,S0,is_floor,is_default
H10,newchain01,"(2, 8, 9)",newchain01_2-8-9,544.4694274599664,1.0000000000003957,252,251,3232,OK,180.68060026156553,0.6953983824595438,0.242342506639822,0.3866664285980977,0.09801858468154628,1.3771866736300706,0.9626521150793651,0.903344,0.975809320526503,,"(2, 8, 9)",8.606656673386103,False,False
H10,newchain01,"(0, 1, 5)",newchain01_0-1-5,598.7651626158179,1.0000000000003963,252,251,3280,OK,223.93688566059922,0.6458272576220976,0.24099593384368875,0.3866664285980977,0.09532543908927986,1.3804777830808341,0.9624443214285714,0.9104205,0.8926136363636363,,"(0, 1, 5)",7.954731276678526,False,False
H10,newchain01,"(3, 5, 6)",newchain01_3-5-6,572.9983342739065,1.0000000000003988,246,243,3280,OK,471.2228414981876,0.40280701689219534,0.19469609895220943,0.3866664285980977,0.0027257693063211593,0.6301144000473144,0.983681162601626,0.96965,0.9453267378286905,,"(3, 5, 6)",0.9977578664325344,False,False
H10,newchain01,"(0, 1, 4)",newchain01_0-1-4,596.0900967398875,1.0000000000004015,251,251,3280,OK,223.93688566059922,0.6458272576220976,0.24099593384368875,0.3866664285980977,0.09532543908927983,1.3737136145957667,0.9626694223107569,0.910539,0.8990097159940209,,"(0, 1, 4)",7.954731276678526,False,False
H10,newchain01,"(5, 6, 9)",newchain01_5-6-9,571.0335812643236,1.0000000000004,251,252,3280,OK,265.49613601030677,0.6053799450921311,0.2264436160460182,0.3866664285980977,0.06622080349393862,1.178239137793731,0.9681045657370518,0.9141225,0.9780850263355907,,"(5, 6, 9)",4.917263581780013,False,False
H10,newchain01,"(2, 4, 8)",newchain01_2-4-8,576.8772281776036,1.0000000000004001,252,250,3232,OK,281.0425414794002,0.5542544773086729,0.21019784580481793,0.3866664285980977,0.03372926301153811,0.9745695947949139,0.975752492063492,0.9428535,0.8877440347071583,,"(2, 4, 8)",4.409806189914862,False,False
H10,newchain01,"(1, 5, 8)",newchain01_1-5-8,647.2613789718915,1.0000000000004086,251,252,3280,OK,223.6927296598088,0.6242778611479919,0.22380073454755073,0.3866664285980977,0.06093504049700372,1.4197805732911606,0.9614331633466136,0.8975345,0.9999257829894612,,"(1, 5, 8)",7.0726932562295595,False,False
H10,newchain01,"(0, 2, 5)",newchain01_0-2-5,574.001893187349,1.000000000000397,252,250,3280,OK,278.80496080416606,0.5739752205789896,0.227393045100956,0.3866664285980977,0.06811966160381425,1.2626495990569981,0.9652725912698412,0.9131905,0.8981113722947232,,"(0, 2, 5)",5.291844210363828,False,False
H10,newchain01,"(1, 2, 9)",newchain01_1-2-9,572.5552012170203,1.0000000000004077,252,252,3280,OK,186.48627696631692,0.6814546248689889,0.242342506639822,0.3866664285980977,0.09801858468154631,1.3816599367099027,0.9618564246031746,0.9024025,0.981565121209328,,"(1, 2, 9)",8.606656673386103,False,False
H10,newchain01,"(1, 2, 7)",newchain01_1-2-7,596.2270024460689,1.0000000000004006,249,252,3280,OK,180.10022917807245,0.682229601704082,0.2115444186009511,0.3866664285980977,0.03642240860380452,1.07658565299073,0.9723887510040161,0.9361155,0.8731540665638087,,"(1, 2, 7)",5.0617315866224395,False,False
H10,newchain01,"(4, 5, 6)",newchain01_4-5-6,571.8066817142518,1.0000000000003981,240,240,3280,OK,471.2228414981876,0.40280701689219545,0.19429895521101406,0.3866664285980977,0.0019314818239304394,0.5940354478806885,0.9841324375,0.972196,0.9285210439689631,,"(4, 5, 6)",0.7204130983087718,False,False
H10,newchain01,"(4, 5, 7)",newchain01_4-5-7,583.659961245286,1.0000000000004041,243,244,3280,OK,471.3047557567762,0.40571207487039346,0.1952483842659519,0.3866664285980977,0.0038303399338061165,0.7158565794059677,0.9821056790123457,0.9653945,0.948204826368452,,"(4, 5, 7)",1.0949937268925862,False,False
H10,newchain01,"(2, 5, 6)",newchain01_2-5-6,548.2421731813174,1.0000000000004,240,240,3280,OK,391.79054856676566,0.4577193314064967,0.1956455280071473,0.3866664285980977,0.0046246274161968375,0.5800638185784855,0.983703275,0.969461,0.9891245241979336,,"(2, 5, 6)",1.3723384950163495,False,False
H10,newchain01,"(0, 5, 8)",newchain01_0-5-8,585.3350977795664,1.0000000000003975,252,252,3280,OK,278.4337784059092,0.5541989080225032,0.24099593384368875,0.3866664285980977,0.09532543908927983,1.4612545322695498,0.9609645357142858,0.9027845,0.9981145627581254,,"(0, 5, 8)",7.954731276678526,False,False
H10,newchain01,"(0, 7, 8)",newchain01_0-7-8,595.2846076332836,1.000000000000397,252,252,3232,OK,189.46442781743312,0.6720365310299663,0.242342506639822,0.3866664285980977,0.09801858468154624,1.5778984777471154,0.9570425119047619,0.895987,0.9435926867262442,,"(0, 7, 8)",8.606656673386103,False,False
H10,newchain01,"(1, 3, 4)",newchain01_1-3-4,609.7616313800422,1.0000000000003997,250,252,3280,OK,253.29360988272055,0.5733098478437803,0.20924841674988007,0.3866664285980977,0.03183040490166244,0.9512697436842681,0.97616698,0.9455875,0.8933637697700962,,"(1, 3, 4)",4.035225561331047,False,False
H10,newchain01,"(0, 6, 8)",newchain01_0-6-8,577.4197236465782,1.0000000000003924,252,252,3232,OK,278.3711162894802,0.5609268961125324,0.24139307758488415,0.3866664285980977,0.09611972657167055,1.4714243257982595,0.9605153650793651,0.90135,0.9982988629241651,,"(0, 6, 8)",8.23207604480229,False,False
H10,newchain01,"(1, 8, 9)",newchain01_1-8-9,594.3131565194317,1.0000000000004006,252,252,3280,OK,178.2405601186028,0.7064592531680641,0.2559453953825548,0.3866664285980977,0.1252243621670119,1.6610136013091095,0.9524414087301587,0.875414,0.9991359829855111,,"(1, 8, 9)",11.2695437397008,False,False
H10,newchain01,"(3, 5, 7)",newchain01_3-5-7,584.9372818086449,1.0000000000003957,245,246,3280,OK,398.9493249484219,0.4587343742335104,0.1956455280071473,0.3866664285980977,0.004624627416196836,0.7467147605726883,0.981740987755102,0.9632205,0.9271142800554565,,"(3, 5, 7)",1.372338495016349,False,False
H10,newchain01,"(3, 4, 7)",newchain01_3-4-7,584.8469303716515,1.0000000000003937,247,248,3232,OK,398.9493249484219,0.4587343742335103,0.1956455280071473,0.3866664285980977,0.004624627416196836,0.7504233391520635,0.9818155182186235,0.963149,0.923951048951049,,"(3, 4, 7)",1.3723384950163489,False,False
H10,newchain01,"(4, 6, 7)",newchain01_4-6-7,571.9487653498447,1.0000000000003972,243,248,3230,OK,471.3047557567762,0.4057120748703935,0.1956455280071473,0.3866664285980977,0.004624627416196836,0.6996035266734303,0.9823138683127572,0.9660875,0.8835274542429284,,"(4, 6, 7)",1.372338495016349,False,False
H10,newchain01,"(0, 2, 9)",newchain01_0-2-9,613.6992718362854,1.0000000000003946,252,252,3232,OK,269.11301042851045,0.5920710763155146,0.2595377059359601,0.3866664285980977,0.13240898327382242,2.2434494375744953,0.9334308293650794,0.831726,0.999904929410087,,"(0, 2, 9)",9.488694693835068,False,False
H10,newchain01,"(0, 1, 9)",newchain01_0-1-9,613.0039616293415,1.0000000000003986,252,252,3280,OK,176.23536983983445,0.7172772082981433,0.2731405946786929,0.3866664285980977,0.15961476075928802,2.2629806102957093,0.9314796825396825,0.8329845,0.9330793278624463,,"(0, 1, 9)",12.151581760149767,False,False
H10,newchain01,(),newchain01_floor,591.6326464907255,1.0000000000004028,228,226,3230,OK,471.2228414981876,0.4028070168921954,0.19333321429904884,0.3866664285980977,0.0,0.5876710455540683,0.9842405175438597,0.974515,0.8287147004486672,,(),,True,False
H10,newchain01,"(0, 1, 8)",newchain01_0-1-8,606.9016094585828,1.0000000000004003,252,252,3280,OK,188.67860167227857,0.6716555620792635,0.2559453953825548,0.3866664285980977,0.12522436216701183,1.7303745219249735,0.9488573253968254,0.8678675,0.9874820950364327,,"(0, 1, 8)",11.2695437397008,False,False
H10,newchain01,"(0, 8, 9)",newchain01_0-8-9,586.7546782424995,1.000000000000402,252,252,3232,OK,270.2141535380269,0.5903019418905469,0.2731405946786929,0.3866664285980977,0.15961476075928802,2.3000983779285185,0.9307669007936508,0.8322535,0.9890832352583093,,"(0, 8, 9)",12.151581760149767,False,False
H10,newchain02,"(3, 7, 9)",newchain02_3-7-9,516.3903179574785,1.0000000000004057,252,252,3332,OK,227.6596338574981,0.6413145229815228,0.20928026428950494,0.34964657949280487,0.06891394908620502,1.278794977069336,0.9634959444444444,0.9080885,0.9894888150211122,,"(3, 7, 9)",5.56918897848759,False,False
H10,newchain02,"(0, 2, 8)",newchain02_0-2-8,526.4749430372007,1.0000000000004052,252,252,3282,OK,170.47919991611238,0.7084680007286546,0.22383258208717555,0.34964657949280487,0.09801858468154624,1.5393923988036466,0.9558118015873016,0.8947805,0.9690025831180735,,"(0, 2, 8)",8.606656673386103,False,False
H10,newchain02,"(1, 2, 3)",newchain02_1-2-3,645.5182369748131,1.0000000000004101,252,252,3332,OK,368.6820949393441,0.4520619673113701,0.19208506499336686,0.34964657949280487,0.03452355049392884,1.4586771864183317,0.960934376984127,0.911182,0.912224487814351,,"(1, 2, 3)",4.687150958038624,False,False
H10,newchain02,"(4, 6, 9)",newchain02_4-6-9,547.4752556192257,1.0000000000003988,252,252,3282,OK,279.9459604451924,0.5766041053381085,0.20793369149337174,0.34964657949280487,0.06622080349393862,1.319199720955039,0.962455376984127,0.9092245,0.8829877634262406,,"(4, 6, 9)",4.917263581780013,False,False
H10,newchain02,"(2, 4, 9)",newchain02_2-4-9,551.0456654995899,1.0000000000004057,252,252,3282,OK,233.5171034356165,0.6243122469018403,0.2088831205483096,0.34964657949280487,0.06811966160381429,1.3886839637442772,0.9597646111111111,0.901091,0.9535590991287194,,"(2, 4, 9)",5.291844210363828,False,False
H10,newchain02,"(0, 3, 7)",newchain02_0-3-7,548.0132350759952,1.0000000000004003,252,252,3332,OK,217.47418667040552,0.6620510959490966,0.20928026428950494,0.34964657949280487,0.06891394908620498,1.43480344163703,0.959415623015873,0.8993625,0.9961623742111547,,"(0, 3, 7)",5.56918897848759,False,False
H10,newchain02,"(2, 7, 9)",newchain02_2-7-9,532.845801533945,1.0000000000004041,252,252,3282,OK,180.7214094117855,0.6828004817478431,0.2102296933444428,0.34964657949280487,0.07081280719608068,1.4075142296492116,0.9588853650793651,0.8975575,0.921989121989122,,"(2, 7, 9)",5.943769607071405,False,False
H10,newchain02,"(1, 3, 9)",newchain02_1-3-9,587.1741091256695,1.0000000000004114,252,252,3332,OK,220.58152725607982,0.6185183807387892,0.22288315303223774,0.34964657949280487,0.09611972657167062,1.632702603389304,0.9538148095238095,0.89368,0.9054180488219784,,"(1, 3, 9)",8.23207604480229,False,False
H10,newchain02,"(0, 5, 7)",newchain02_0-5-7,559.1192411053436,1.0000000000004068,252,252,3282,OK,218.45406105994502,0.6573299911958628,0.20888312054830957,0.34964657949280487,0.06811966160381425,1.4480131481846,0.9590675277777778,0.8990745,0.9786556502280747,,"(0, 5, 7)",5.291844210363828,False,False
H10,newchain02,"(2, 5, 7)",newchain02_2-5-7,553.0356502361791,1.0000000000004017,250,250,3282,OK,301.9401074209744,0.5066039520044903,0.1780850325094387,0.34964657949280487,0.006523485526072514,0.9402680082147831,0.975111648,0.9445415,0.9874613846992549,,"(2, 5, 7)",1.746919123600164,False,False
H10,newchain02,"(5, 6, 7)",newchain02_5-6-7,548.0173027875512,1.0000000000004092,249,247,3282,OK,372.31776279914453,0.4713301046653705,0.17713560345450086,0.34964657949280487,0.004624627416196836,0.8248888617878987,0.9783744979919679,0.9536505,0.9153183441899558,,"(5, 6, 7)",1.3723384950163493,False,False
H10,newchain02,"(1, 3, 5)",newchain02_1-3-5,635.7428353731418,1.0000000000004006,250,252,3332,OK,368.6820949393441,0.45206196731137,0.19073849219723366,0.34964657949280487,0.03183040490166244,1.3276965229282336,0.9652064,0.924133,0.8630373073803731,,"(1, 3, 5)",4.035225561331047,False,False
H10,newchain02,"(1, 2, 4)",newchain02_1-2-4,647.5009647846895,1.000000000000406,251,252,3282,OK,368.6820949393441,0.4520619673113701,0.1916879212521715,0.34964657949280487,0.03372926301153811,1.445369805543558,0.9612037928286853,0.912663,0.9343916407113433,,"(1, 2, 4)",4.409806189914862,False,False
H10,newchain02,"(0, 2, 4)",newchain02_0-2-4,584.0329790456647,1.000000000000401,252,252,3282,OK,217.05249847760211,0.661384164224307,0.20888312054830957,0.34964657949280487,0.06811966160381425,1.5416464146433706,0.955807753968254,0.895309,0.9667253373564664,,"(0, 2, 4)",5.291844210363828,False,False
H10,newchain02,"(1, 4, 8)",newchain02_1-4-8,616.9149249993095,1.000000000000402,252,252,3282,OK,212.4089961936315,0.6335763500470845,0.2052908099949043,0.34964657949280487,0.06093504049700372,1.5537973884930172,0.9542292222222222,0.878761,0.9761921991461032,,"(1, 4, 8)",7.0726932562295595,False,False
H10,newchain02,"(2, 3, 6)",newchain02_2-3-6,568.7171576226211,1.0000000000004021,251,252,3332,OK,370.44508664058816,0.46445039631820895,0.17753274719569623,0.34964657949280487,0.005418914898587555,0.9511690621651926,0.9754838804780877,0.948096,0.9475964514132453,,"(2, 3, 6)",1.6496832631401122,False,False
H10,newchain02,"(2, 8, 9)",newchain02_2-8-9,491.0028467924086,1.0000000000004028,252,252,3282,OK,180.9479329435204,0.6834117040034186,0.2238325820871756,0.34964657949280487,0.09801858468154628,1.3727982428228223,0.959096,0.8964275,0.9586689447563258,,"(2, 8, 9)",8.606656673386103,False,False
H10,newchain02,"(2, 3, 8)",newchain02_2-3-8,532.5406951206935,1.0000000000004101,252,252,3332,OK,275.6111894238771,0.5676321695206378,0.19208506499336686,0.34964657949280487,0.03452355049392883,1.0321986785197628,0.9710259087301587,0.929777,0.9901765375854215,,"(2, 3, 8)",4.687150958038624,False,False
