seed,ordering,perm,E_ccsd_lucj,err_ccsd_lucj_mHa,retained_J,n_unique,n_alpha_tot,n_beta_tot,top1,dim,E_sub,err_sub_mHa,dps_full,gini_full,neff_full,entropy_full,compactness90_full,compactness99_full,compactness999_full,dps_alpha,gini_alpha,neff_alpha,entropy_alpha,compactness90_alpha,compactness99_alpha,compactness999_alpha,dps_beta,gini_beta,neff_beta,entropy_beta,compactness90_beta,compactness99_beta,compactness999_beta
7,p23,2938704165,-108.61610258796357,228.1978443483723,0.13869229863726315,68,22,23,0.989391,225,-108.7477485599507,96.55187236124618,6.9e-05,0.9834660289855073,1.0217935419557107,0.08896088654144271,1,2,16,2.6e-05,0.9600634615384616,1.0114517965129866,0.046560493316791254,1,1,6,2.6e-05,0.9600736923076922,1.0111410897709616,0.0456174235904928,1,1,6
7,p24,0972835641,-108.65662746062281,187.67297168912478,0.24236881205647415,144,42,37,0.979672,225,-108.8043055898129,39.99484249904128,0.000151,0.9909199602649006,1.0416949945225178,0.16007651381093824,1,6,37,4e-05,0.97254635,1.0303150719046201,0.1062762784249328,1,2,10,3.9e-05,0.9718118974358976,1.0301465615744185,0.10600938483030774,1,2,10
7,p25,4135860729,-108.62846421141569,215.8362208962501,0.15694755546932465,115,32,30,0.984901,225,-108.7883902352666,55.91019704533551,0.000107,0.9886506542056075,1.0309153780950433,0.12066096623447087,1,4,19,2.9e-05,0.9637189655172413,1.018369428719689,0.06823165153651434,1,1,7,2.9e-05,0.9637464827586206,1.0182400735999082,0.06771560278252695,1,1,7
1234,identity,0123456789,-108.64778006887195,196.52036343998702,0.2873536075155891,145,37,38,0.977804,225,-108.8182993927279,26.001039584045316,0.000164,0.9914569024390243,1.0463477554551075,0.17470748550558862,1,7,38,4.3e-05,0.9744539999999999,1.0324609064485366,0.11102685452648596,1,3,10,3.9e-05,0.9718632820512823,1.0320932214612102,0.10998898073993804,1,3,10
1234,p01,2590783416,-108.63476075423846,209.53967807348306,0.21351062244259778,120,36,35,0.986096,225,-108.805821429987,38.47900232493373,0.00012,0.9896168833333334,1.0286701550419002,0.11702925879949035,1,4,24,3.5e-05,0.9695975428571431,1.0176532147088242,0.06856650887801873,1,1,9,3.2e-05,0.9667296249999999,1.0177435949119233,0.06893318432550023,1,1,9
1234,p02,2847319065,-108.59094802041301,253.35241189893054,0.2306335970710036,87,34,33,0.990598,225,-108.8161001714477,28.200260864238658,8.8e-05,0.9873297727272727,1.019315047773604,0.07832420796880792,1,1,12,3.4e-05,0.969671823529412,1.0097819240884274,0.039890769586424145,1,1,5,3.5e-05,0.9705662857142858,1.0096582917004273,0.03940446417135453,1,1,5
1234,p03,3186970425,-108.626674481136,217.62595117593264,0.2095571326848594,111,30,32,0.979271,225,-108.7945757994807,49.72463283124284,0.000126,0.9899583650793651,1.0431237079032913,0.15754063973235577,1,5,22,3.6e-05,0.9703071666666667,1.024975740409042,0.08794895803979175,1,2,8,3.5e-05,0.9694662857142857,1.0248390493820936,0.08754861439197052,1,2,8
1234,p04,3976501824,-108.59866572158705,245.63471072488596,0.23294068702602144,86,29,27,0.985514,225,-108.8030688682021,41.23156410983597,8.7e-05,0.986463724137931,1.0298060196520262,0.11422287983862493,1,3,20,3.3e-05,0.9683257575757576,1.0146694423156712,0.056580390906332066,1,1,7,2.9e-05,0.9639144137931033,1.0151330205587388,0.058154736484534,1,1,7
1234,p05,0841723956,-108.62171027067984,222.59016163209822,0.20373249110891956,107,38,33,0.988848,225,-108.8195793869779,24.721045334032965,0.000114,0.9897059473684211,1.0227594482843876,0.0936370628153817,1,2,21,3.4e-05,0.9690705882352941,1.0151252438266676,0.05940077340778194,1,1,7,3.6e-05,0.9707795555555556,1.0150048455945728,0.05912592199486372,1,1,7
1234,p06,7245831609,-108.6412077845536,203.09264775833924,0.2263090709592158,124,36,33,0.978853,225,-108.7912131503164,53.0872819955448,0.000112,0.988401125,1.0440421674361458,0.16256159255517608,1,6,27,3e-05,0.9639386666666665,1.0318693610714729,0.10661616730440972,1,2,8,2.8e-05,0.9613592857142856,1.0318842792540939,0.10668302825013241,1,2,8
1234,p07,2519086374,-108.60571714361997,238.5832886919701,0.3044550866471124,117,34,35,0.986894,225,-108.8240399301353,20.260502176640216,0.000114,0.9891412456140352,1.0268975035313566,0.11059370070861113,1,3,28,3.1e-05,0.965709806451613,1.0177882044955044,0.06853010357596662,1,1,9,3.8e-05,0.9719949473684211,1.0179420339352185,0.06914271772796943,1,1,9
1234,p08,5294863710,-108.64267820133803,201.62223097391063,0.23196214520012517,122,38,40,0.978378,225,-108.8022448810258,42.0555512861398,0.00013,0.9899950615384616,1.044997356914216,0.16144474336212786,1,5,27,3.8e-05,0.9716311578947368,1.0344280309244498,0.11001949036051348,1,2,7,4.1e-05,0.9736711707317074,1.0343727399339904,0.11015601610439622,1,2,7
