triple,captured,err_sqd,S0,T1,T2,system,chain
"(1, 6, 9)",0.5634385197749637,300.6037081154602,8.23207604480229,0.09034327059207954,0.08698384586683984,H10,identity
"(1, 7, 8)",0.6137443107057515,240.1625352889134,7.724618652937137,0.044719471757219624,0.08698384586683984,H10,identity
"(1, 7, 9)",0.6258653439561566,230.3124333400728,8.606656673386103,0.044719471757219624,0.08698384586683984,H10,identity
"(1, 8, 9)",0.6131574261325994,238.4666851471939,11.2695437397008,0.0,0.08698384586683984,H10,identity
"(2, 3, 4)",0.470193930372267,458.6996615694874,1.3723384950163493,0.09034327059207954,0.08710590985749127,H10,identity
"(2, 3, 5)",0.470193930372267,458.6996615694874,1.3723384950163493,0.09034327059207954,0.08710590985749127,H10,identity
"(2, 3, 6)",0.470193930372267,458.6996615694874,1.6496832631401122,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 3, 7)",0.4730280434619366,458.549396056509,2.024263891723927,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 3, 8)",0.4590415324649288,458.3386915538306,4.687150958038624,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 4, 5)",0.470193930372267,458.6996615694874,1.0949937268925867,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 3, 9)",0.5700632483773542,301.5627342514975,5.569188978487591,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 4, 6)",0.470193930372267,458.6996615694874,1.3723384950163493,0.09034327059207954,0.08710590985749127,H10,identity
"(2, 4, 7)",0.4700962892052299,458.69520919153393,1.746919123600164,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 4, 8)",0.4726305812957362,446.27385466703015,4.409806189914862,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 4, 9)",0.5700632483773542,301.5627342514975,5.291844210363828,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 5, 7)",0.4714804052538836,458.62551271719366,1.746919123600164,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 5, 6)",0.4704020787680804,457.9529596286971,1.3723384950163495,0.09034327059207954,0.08710590985749127,H10,identity
"(2, 5, 8)",0.4726305812957362,446.27385466703015,4.409806189914862,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 5, 9)",0.6275684925998496,238.28833543724937,5.291844210363828,0.044719471757219624,0.08710590985749127,H10,identity
"(2, 6, 7)",0.4730280434619365,458.549396056509,2.024263891723927,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 6, 8)",0.4726305812957362,446.27385466703015,4.687150958038624,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 6, 9)",0.6275684925998497,238.28833543724937,5.569188978487591,0.09034327059207954,0.08698384586683984,H10,identity
"(2, 7, 8)",0.5176993128688027,365.3359286769646,5.0617315866224395,0.044719471757219624,0.08698384586683984,H10,identity
"(3, 4, 6)",0.470193930372267,458.6996615694874,0.9977578664325344,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 4, 5)",0.470193930372267,458.6996615694874,0.7204130983087715,0.09034327059207954,0.08710590985749127,H10,identity
"(2, 7, 9)",0.6297827813983574,236.38581837080696,5.943769607071405,0.044719471757219624,0.08698384586683984,H10,identity
"(2, 8, 9)",0.5643467347777683,293.95766463686533,8.606656673386103,0.044719471757219624,0.08698384586683984,H10,identity
"(3, 4, 7)",0.470193930372267,458.6996615694874,1.3723384950163489,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 4, 8)",0.4590415324649288,458.3386915538306,4.035225561331047,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 4, 9)",0.6297827813983574,236.38581837080696,4.917263581780013,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 5, 7)",0.470193930372267,458.6996615694874,1.372338495016349,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 5, 6)",0.470193930372267,458.6996615694874,0.9977578664325344,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 5, 9)",0.6297827813983574,236.38581837080696,4.917263581780013,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 5, 8)",0.4590313394325113,458.35173990481337,4.035225561331047,0.09034327059207954,0.08710590985749127,H10,identity
"(3, 6, 7)",0.470193930372267,458.6996615694874,1.649683263140112,0.09034327059207954,0.08698384586683984,H10,identity
"(3, 6, 8)",0.459059116929777,458.3452761510429,4.312570329454809,0.09034327059207954,0.08698384586683984,H10,identity
"(3, 6, 9)",0.6297827813983575,236.38581837080696,5.194608349903776,0.09034327059207954,0.08698384586683984,H10,identity
"(3, 7, 8)",0.459357921052832,458.2881897578508,4.687150958038624,0.09034327059207954,0.08698384586683984,H10,identity
"(4, 5, 6)",0.470193930372267,458.6996615694874,0.7204130983087718,0.09034327059207954,0.08710590985749127,H10,identity
"(4, 5, 7)",0.470193930372267,458.6996615694874,1.0949937268925862,0.044719471757219624,0.08710590985749127,H10,identity
"(3, 7, 9)",0.6297827813983575,236.38581837080696,5.56918897848759,0.09034327059207954,0.08698384586683984,H10,identity
"(3, 8, 9)",0.5735870187954646,294.8068205631822,8.232076044802287,0.09034327059207954,0.08698384586683984,H10,identity
"(4, 5, 8)",0.459059116929777,458.3452761510429,3.757880793207284,0.0,0.08710590985749127,H10,identity
"(4, 5, 9)",0.6297827813983574,236.38581837080696,4.639918813656251,0.0,0.08710590985749127,H10,identity
"(4, 6, 7)",0.470193930372267,458.6996615694874,1.372338495016349,0.09034327059207954,0.08710590985749127,H10,identity
"(4, 6, 8)",0.517642676055443,365.4517569539335,4.035225561331047,0.09034327059207954,0.08710590985749127,H10,identity
"(4, 6, 9)",0.6297827813983573,236.38581837080696,4.917263581780013,0.09034327059207954,0.08710590985749127,H10,identity
"(4, 7, 8)",0.518163284684482,365.0589076076844,4.409806189914861,0.044719471757219624,0.08710590985749127,H10,identity
"(4, 7, 9)",0.6297827813983574,236.38581837080696,5.291844210363828,0.044719471757219624,0.08710590985749127,H10,identity
"(4, 8, 9)",0.5738656579728079,294.5982984505724,7.954731276678525,0.0,0.08710590985749127,H10,identity
"(5, 6, 7)",0.470193930372267,458.6996615694874,1.3723384950163493,0.09034327059207954,0.08710590985749127,H10,identity
"(5, 6, 8)",0.5176426760554429,365.4517569539335,4.035225561331047,0.09034327059207954,0.08710590985749127,H10,identity
"(5, 6, 9)",0.6297827813983574,236.38581837080696,4.917263581780013,0.09034327059207954,0.08710590985749127,H10,identity
"(5, 7, 8)",0.518163284684482,365.0589076076844,4.409806189914861,0.044719471757219624,0.08710590985749127,H10,identity
"(5, 8, 9)",0.6306276897312906,231.5027027367096,7.954731276678526,0.0,0.08710590985749127,H10,identity
"(5, 7, 9)",0.6297827813983574,236.38581837080696,5.291844210363828,0.044719471757219624,0.08710590985749127,H10,identity
"(6, 7, 8)",0.5181632846844821,365.0589076076844,4.687150958038624,0.09034327059207954,0.08698384586683984,H10,identity
"(6, 7, 9)",0.6297827813983574,236.38581837080696,5.56918897848759,0.09034327059207954,0.08698384586683984,H10,identity
"(6, 8, 9)",0.6258450900157321,230.86586030434563,8.232076044802287,0.09034327059207954,0.08698384586683984,H10,identity
"(7, 8, 9)",0.6230070889245248,230.2839613082117,8.606656673386102,0.044719471757219624,0.08698384586683984,H10,identity
"(1, 4, 7)",0.5780884770024218,268.87516285398937,4.409806189914862,0.6419853455459488,0.19206384234450757,H10,physical
"(2, 4, 6)",0.5516742832724483,297.572227797807,1.3723384950163493,0.6420453402846062,0.19272678077439287,H10,physical
"(1, 6, 8)",0.6894747491861564,183.58452992042817,7.3500380243533225,0.5581220794916902,0.12004016158592132,H10,physical
"(0, 2, 7)",0.65710199899811,221.6289189077152,5.943769607071405,0.4937549935898858,0.20039447115049905,H10,physical
"(1, 2, 6)",0.6397214424179712,220.4397209424638,4.687150958038625,0.6498816353118191,0.19206384234450757,H10,physical
"(1, 6, 7)",0.578889164121683,270.74337446453,4.687150958038625,0.6498816353118191,0.19206384234450757,H10,physical
"(3, 6, 9)",0.5923666542545941,269.1237568078595,5.194608349903776,0.47552093355029124,0.11214079493983244,H10,physical
"(1, 5, 7)",0.6203579204161187,226.48491392501313,4.409806189914862,0.6306603098041565,0.19206384234450757,H10,physical
"(5, 7, 9)",0.6583515136233303,219.32371513488567,5.291844210363828,0.7054251607178041,0.17990761106509598,H10,physical
"(2, 3, 5)",0.5322891496125512,304.7670319220908,1.3723384950163493,0.6515849155590422,0.19341355871792767,H10,physical
"(0, 2, 9)",0.5933187615824217,268.5719206638488,9.488694693835068,0.6975888656906044,0.24932368743313724,H10,physical
"(0, 5, 7)",0.6586595808195449,220.94528600747145,5.291844210363828,0.4937549935898858,0.1996849953659731,H10,physical
"(5, 6, 7)",0.5721703343610745,269.86705160719634,1.3723384950163493,0.6594212105862419,0.20488424810210973,H10,physical
"(0, 2, 6)",0.6615930986901128,218.63787417716551,5.569188978487591,0.6515849155590422,0.20039447115049908,H10,physical
"(1, 5, 6)",0.6511451413497085,210.0243033866711,4.035225561331048,0.6894471466966886,0.1200401615859213,H10,physical
"(2, 6, 9)",0.59629229067241,268.3478007147997,5.569188978487591,0.6420453402846062,0.17928447157744515,H10,physical
"(4, 6, 8)",0.5457347834575439,301.16552450996005,4.035225561331047,0.7048973647058209,0.12004016158592132,H10,physical
"(1, 3, 5)",0.5687982412580788,264.65016424447094,4.035225561331047,0.6894471466966886,0.1200401615859213,H10,physical
"(0, 6, 7)",0.6615930986901126,218.63787417716551,5.569188978487591,0.6594212105862419,0.20191582314530943,H10,physical
"(2, 4, 7)",0.6955385362149424,172.14939218691416,1.746919123600164,0.4952100603318532,0.12137823678888915,H10,physical
"(3, 4, 6)",0.4530670348135028,386.4008031346869,0.9977578664325344,0.47552093355029124,0.18653690332270353,H10,physical
"(0, 3, 4)",0.658659580819545,220.94528600747145,4.917263581780013,0.6228240147762184,0.19311430195703785,H10,physical
"(0, 1, 9)",0.6547827697182128,219.9049260850092,12.151581760149767,0.6880802112369897,0.2442184638323444,H10,physical
"(3, 8, 9)",0.6386663352819468,225.71215968089663,8.232076044802287,0.7048973647058209,0.18510317629562864,H10,physical
"(5, 6, 8)",0.6067004880571014,251.1205221539532,4.035225561331047,0.7054251607175989,0.12004016158592132,H10,physical
"(0, 5, 6)",0.6615930986901126,218.63787417716551,4.917263581780014,0.4859186985618941,0.19311430195703785,H10,physical
"(0, 4, 8)",0.6532612127357948,214.50849171642173,7.954731276678526,0.6880802112373761,0.18413451266580486,H10,physical
"(2, 3, 9)",0.5924755498458512,268.6432425764611,5.569188978487591,0.6420453402846062,0.17928447157744515,H10,physical
"(1, 2, 7)",0.6726222492452094,189.39782400814752,5.0617315866224395,0.4364232234387485,0.19206384234450757,H10,physical
"(4, 5, 6)",0.4788693343078371,373.109132816376,0.7204130983087718,0.6228240147762184,0.2633124757580723,H10,physical
"(0, 4, 9)",0.6003501654672635,266.64047918834746,8.836769297127493,0.5322211304296037,0.18252364494493267,H10,physical
"(0, 2, 3)",0.6615930986901126,218.63787417716551,5.56918897848759,0.6515849155590422,0.20039447115049905,H10,physical
"(0, 2, 4)",0.6615930986901126,218.63787417716551,5.291844210363828,0.6816108516700805,0.20039447115049908,H10,physical
"(2, 6, 7)",0.63653624917405,218.56940597565887,2.024263891723927,0.4554369827703152,0.19773332892848483,H10,physical
"(4, 6, 9)",0.6570911626581302,219.74517877720336,4.917263581780013,0.47552093355029124,0.11420691906689055,H10,physical
"(0, 1, 3)",0.6994102249597494,181.4337155473007,8.23207604480229,0.6894471466966886,0.18588422361038875,H10,physical
"(1, 7, 9)",0.63192635520319,229.400497251123,8.606656673386103,0.6579633595664727,0.18263126644129793,H10,physical
"(2, 3, 7)",0.6890443543524386,175.17356732665235,2.024263891723927,0.4554369827703152,0.19773332892848483,H10,physical
"(0, 1, 5)",0.6994102249597492,181.4337155473007,7.954731276678526,0.5240794114364321,0.18588422361038875,H10,physical
"(3, 5, 9)",0.6028366049528782,256.18934824031305,4.917263581780013,0.6228240147762184,0.11396440449563813,H10,physical
"(2, 4, 6)",0.4511884049703825,372.8896294803494,1.3723384950163493,0.44983509553085776,0.08861164650782188,H10,rand007
"(1, 6, 8)",0.6293327259725365,221.6377001311667,7.3500380243533225,0.40713020677163414,0.1516357892814247,H10,rand007
"(1, 4, 7)",0.5737332499436106,260.87977530669895,4.409806189914862,0.39699664420198294,0.07938087116626634,H10,rand007
"(1, 6, 7)",0.5128302772233498,310.1122018089564,4.687150958038625,0.47625097896778784,0.15222849880509265,H10,rand007
"(0, 2, 7)",0.6695513834559433,215.39947887265853,5.943769607071405,0.39093809001477214,0.0034171878115287165,H10,rand007
"(3, 6, 9)",0.5923666542545103,269.1237568080016,5.194608349903776,0.28331068879654275,0.012524726977927173,H10,rand007
"(1, 2, 6)",0.5163581200713618,309.62763259623307,4.687150958038625,0.47625097896778784,0.15222849880509265,H10,rand007
"(1, 5, 7)",0.5185250822422232,307.4320742311212,4.409806189914862,0.4575352552777073,0.07750572080858369,H10,rand007
"(0, 2, 9)",0.6609392640751481,217.85019032460883,9.488694693835068,0.4526001643466382,0.006088275989510534,H10,rand007
"(2, 3, 5)",0.4580023516347256,371.58477217940344,1.3723384950163493,0.5208627468054253,0.08673008626000028,H10,rand007
"(5, 7, 9)",0.6562824502450649,219.67120761325543,5.291844210363828,0.4604364593738379,0.008191087593997169,H10,rand007
"(0, 5, 7)",0.6763101581038712,212.1238972681727,5.291844210363828,0.39093809001477214,0.0034171878115287165,H10,rand007
"(1, 5, 6)",0.5273514390385423,303.04575867559345,4.035225561331048,0.5110556106157114,0.15222849880509265,H10,rand007
"(5, 6, 7)",0.5642934866836116,255.9476032054704,1.3723384950163493,0.5286990418326252,0.08634409977948813,H10,rand007
"(0, 2, 6)",0.6763101581038711,212.1238972681727,5.569188978487591,0.5208627468054253,0.08668859159158386,H10,rand007
"(2, 6, 9)",0.6199018458143988,232.94094787676656,5.569188978487591,0.44983509553085776,0.008191087593997169,H10,rand007
"(4, 6, 8)",0.4974898002373317,340.71379782044266,4.035225561331047,0.4599086633618547,0.15188538800235438,H10,rand007
"(1, 3, 5)",0.5237414350028798,304.07945309189887,4.035225561331047,0.5110556106157114,0.15423126099153453,H10,rand007
"(0, 6, 7)",0.6763101581038711,212.1238972681727,5.569188978487591,0.5286990418326252,0.08668859159158386,H10,rand007
"(2, 4, 7)",0.5638144127688542,256.01746921348314,1.746919123600164,0.30299981557810485,0.0026569437258507685,H10,rand007
"(3, 4, 6)",0.4511884049703825,372.8896294803494,0.9977578664325344,0.28331068879654275,0.0887411310254983,H10,rand007
"(0, 3, 4)",0.6763101581038711,212.1238972681727,4.917263581780013,0.37783531343225235,0.08466255473760628,H10,rand007
"(0, 1, 9)",0.6572112097363891,218.6538135657612,12.151581760149767,0.44309150989302387,0.07957748739217374,H10,rand007
"(3, 8, 9)",0.6378104746488928,225.4373425633629,8.232076044802287,0.4599086633618547,0.07957748739217373,H10,rand007
"(5, 6, 8)",0.4990303611132524,340.52337391812057,4.035225561331047,0.5270336246366215,0.15188538800235438,H10,rand007
"(0, 5, 6)",0.6763101581038711,212.1238972681727,4.917263581780014,0.37783531343225235,0.08668859159158386,H10,rand007
"(2, 3, 9)",0.7002444637381979,181.36166671463272,5.569188978487591,0.44983509553085776,0.008191087593997169,H10,rand007
"(0, 4, 8)",0.6581663914550515,219.0999715854449,7.954731276678526,0.4430915098934101,0.07965596556401397,H10,rand007
"(4, 5, 6)",0.4511884049703825,372.8896294803494,0.7204130983087718,0.37783531343225235,0.08861164650782188,H10,rand007
"(1, 2, 7)",0.5720882373340894,260.76595742499273,5.0617315866224395,0.29069783227322044,0.07750572080858369,H10,rand007
"(0, 4, 9)",0.5955224169443551,268.2063642335324,8.836769297127493,0.2872324290856377,0.006088275989510534,H10,rand007
"(0, 2, 3)",0.6763101581038711,212.1238972681727,5.56918897848759,0.5208627468054253,0.08466255473760628,H10,rand007
"(2, 6, 7)",0.5638144127688542,256.01746921348314,2.024263891723927,0.40489293396783693,0.08634409977948813,H10,rand007
"(0, 2, 4)",0.6763101581038711,212.1238972681727,5.291844210363828,0.4366221503261143,0.003812468172297105,H10,rand007
"(4, 6, 9)",0.5923666542545104,269.1237568080016,4.917263581780013,0.28331068879654275,0.008191087593997169,H10,rand007
"(0, 1, 3)",0.5995156824584572,261.59552953727336,8.23207604480229,0.5110556106157114,0.07965596556401394,H10,rand007
"(2, 3, 7)",0.5655187337498514,255.8458898518392,2.024263891723927,0.40489293396783693,0.08688908287852608,H10,rand007
"(1, 7, 9)",0.6759621879798738,189.72591267387796,8.606656673386103,0.4129746582225068,0.07957748739217373,H10,rand007
"(0, 1, 5)",0.5995156824584572,261.59552953727336,7.954731276678526,0.37359314053395803,0.07965596556401397,H10,rand007
"(3, 5, 9)",0.719213463812387,175.54212629681308,4.917263581780013,0.37783531343225235,0.008191087593997169,H10,rand007
"(4, 6, 9)",0.6534450110507337,221.89807501795488,4.917263581780013,0.3528939412261673,0.0383608407771777,H10,newchain00
"(0, 3, 7)",0.6173282439626219,235.85003357562505,5.56918897848759,0.4875273350372254,0.07687898056334244,H10,newchain00
"(1, 2, 3)",0.6936498745444886,172.10646317464565,4.687150958038624,0.4379927274432281,0.11511377942612437,H10,newchain00
"(1, 3, 9)",0.7133078787352902,178.66940062463854,8.23207604480229,0.40567239781638487,0.038332216745198745,H10,newchain00
"(3, 7, 9)",0.6530852323389585,221.98519838737596,5.56918897848759,0.43799272744323126,0.11500889692411563,H10,newchain00
"(2, 4, 9)",0.6687947443469664,218.00639165689884,5.291844210363828,0.27658775096402594,0.11511377942612434,H10,newchain00
"(2, 7, 9)",0.6945330051742714,184.20896517347617,5.943769607071405,0.27658775096402594,0.11511377942612437,H10,newchain00
"(0, 2, 8)",0.629178300662566,219.19472177023192,8.606656673386103,0.41927700375314764,0.11506037240813521,H10,newchain00
"(0, 5, 7)",0.5612889286146188,276.97309603058784,5.291844210363828,0.3270549676995958,0.07687898056334244,H10,newchain00
"(5, 6, 7)",0.5874866244388663,256.07458130966967,1.3723384950163493,0.4875273350372254,0.07687898056334244,H10,newchain00
"(1, 3, 5)",0.640004759208646,197.31982953342,4.035225561331047,0.4727973590911516,0.038332216745198745,H10,newchain00
"(2, 5, 7)",0.6422599838752368,196.5335537452182,1.746919123600164,0.3270549676995958,0.07702175690553363,H10,newchain00
"(1, 2, 4)",0.6327583483152573,223.654503063047,4.409806189914862,0.35873839267742313,0.11511377942612437,H10,newchain00
"(0, 2, 4)",0.6385895513977805,225.71776281295007,5.291844210363828,0.42744715994798593,0.1150788664803547,H10,newchain00
"(2, 3, 6)",0.4675425904256937,386.4664475092958,1.6496832631401122,0.33834243394316266,0.07704846041452876,H10,newchain00
"(1, 4, 8)",0.6232714482831302,222.7019127615444,7.0726932562295595,0.2672773185934419,0.04287839888522125,H10,newchain00
"(2, 8, 9)",0.6440723746338548,225.96407216023985,8.606656673386103,0.37471640669794704,0.11505840760561081,H10,newchain00
"(2, 3, 5)",0.4678745853154408,386.4355041608496,1.3723384950163493,0.4875273350372254,0.07704846041452876,H10,newchain00
"(0, 1, 5)",0.6322897709162592,229.9657989502384,7.954731276678526,0.33533488900939823,0.038332216745198745,H10,newchain00
"(0, 1, 4)",0.633369722154109,230.82617000723093,7.954731276678526,0.3888552443479403,0.0383608407771777,H10,newchain00
"(2, 3, 8)",0.6346393907767476,212.3361673198021,4.687150958038624,0.4379927274432281,0.1150893441964159,H10,newchain00
"(3, 5, 6)",0.4629744190905218,387.6243093148695,0.9977578664325344,0.42592552218130353,0.06803761341787118,H10,newchain00
"(1, 2, 9)",0.7133078787352901,178.66940062463854,8.606656673386103,0.37471640669794704,0.11511377942612434,H10,newchain00
"(2, 4, 8)",0.6321987172055368,218.6650931911549,4.409806189914862,0.35873839267742313,0.11506037240813521,H10,newchain00
"(5, 6, 9)",0.6611848587247225,220.02142165013083,4.917263581780013,0.4727973590911516,0.038332216745198745,H10,newchain00
"(4, 5, 7)",0.5876073113748025,256.0548683437336,1.0949937268925862,0.42744715994798593,0.1149887575084942,H10,newchain00
"(1, 2, 7)",0.6764586269888958,188.69222262453263,5.0617315866224395,0.2524395807486607,0.11511377942612437,H10,newchain00
"(0, 2, 5)",0.6290069162483517,229.22013111543737,5.291844210363828,0.3270549676995958,0.07702175690553363,H10,newchain00
"(4, 5, 6)",0.4658085053539026,385.6865188569554,0.7204130983087718,0.4727973590911516,0.038291052790419895,H10,newchain00
"(1, 5, 8)",0.6232714482831301,222.7019127615444,7.0726932562295595,0.3513129030303084,0.04287839888522125,H10,newchain00
"(2, 5, 6)",0.4644304066876028,387.2411424056619,1.3723384950163495,0.4875273350372254,0.07702175690553363,H10,newchain00
"(0, 5, 8)",0.6291783006625659,219.19472177023192,7.954731276678526,0.3513129030303084,0.042815272914196456,H10,newchain00
