system,chain,triple,tag,err_lucj,full_capture,n_unique_alpha,n_unique_beta,depth,status,err_sqd,captured,retained_J,retained_J_samespin,retained_J_oppspin,entropy_alpha,gini_alpha,top15_mass_alpha,w16_w15_alpha
H10,physical,"(0, 5, 7)",physical_0-5-7,577.3358597889278,1.0000000000003972,251,251,3232,OK,220.94528600747142,0.6586595808195449,0.19337313642715295,0.3186266112504917,0.06811966160381425,1.298276221865561,0.9646251792828685,0.915458,0.9532053299758683
H10,physical,"(5, 6, 7)",physical_5-6-7,548.1555388011898,1.0000000000003988,242,246,3232,OK,269.86705160719634,0.5721703343610745,0.16162561933334427,0.3186266112504917,0.004624627416196836,0.6490045525793309,0.9790625537190083,0.95765,0.987323433538573
H10,physical,"(0, 2, 6)",physical_0-2-6,569.8481240247384,1.0000000000004132,252,252,3232,OK,218.63787417716551,0.6615930986901128,0.19377028016834832,0.3186266112504917,0.06891394908620496,1.2978952638024195,0.9646361825396825,0.917604,0.9798444517471793
H10,physical,"(1, 5, 6)",physical_1-5-6,576.4553827275219,1.0000000000004001,251,252,3282,OK,210.0243033866711,0.6511451413497085,0.17522850807607704,0.3186266112504917,0.03183040490166244,0.8792153594201011,0.9740762310756972,0.941266,0.9570793433652531
H10,physical,"(2, 6, 9)",physical_2-6-9,541.864767463621,1.000000000000402,252,252,3268,OK,268.3478007147997,0.59629229067241,0.19377028016834835,0.3186266112504917,0.068913949086205,1.168461513662336,0.96647725,0.915044,0.9935875415092179
H10,physical,"(4, 6, 8)",physical_4-6-8,591.3582465847495,1.0000000000003992,249,251,3232,OK,301.16552450996005,0.5457347834575439,0.17522850807607704,0.3186266112504917,0.03183040490166243,1.0323364664826087,0.9713448072289157,0.9348925,0.9819373634377276
H10,physical,"(1, 3, 5)",physical_1-3-5,572.0086899395964,1.0000000000004035,251,252,3282,OK,264.65016424447094,0.5687982412580788,0.17522850807607704,0.3186266112504917,0.03183040490166244,0.8604384790790539,0.9744356494023905,0.9419645,0.9377247466492318
H10,physical,"(0, 6, 7)",physical_0-6-7,577.0673355190486,1.000000000000404,251,251,3232,OK,218.63787417716551,0.6615930986901126,0.19377028016834832,0.3186266112504917,0.06891394908620498,1.3267801050110701,0.9638685099601594,0.9144315,0.9868533561351005
H10,physical,"(2, 4, 7)",physical_2-4-7,541.6021254577306,1.000000000000406,251,246,3232,OK,172.14939218691416,0.6955385362149424,0.1625750483882821,0.3186266112504917,0.006523485526072513,0.7006674092558449,0.9785931673306772,0.954186,0.9807556911523116
H10,physical,"(3, 4, 6)",physical_3-4-6,551.1723763754235,1.0000000000003926,243,245,3280,OK,386.40080313468684,0.4530670348135028,0.1606761902784064,0.3186266112504917,0.0027257693063211575,0.5853465961666331,0.9808719094650206,0.9621965,0.9661855670103093
H10,physical,"(0, 3, 4)",physical_0-3-4,575.4256702109072,1.0000000000003968,252,251,3280,OK,220.94528600747142,0.658659580819545,0.19242370737221512,0.3186266112504917,0.06622080349393857,1.2302809336096827,0.9673374206349207,0.923399,0.9759732008779023
H10,physical,"(0, 1, 9)",physical_0-1-9,588.6505862537001,1.0000000000004052,252,252,3282,OK,219.9049260850092,0.6547827697182128,0.23912068600488987,0.3186266112504917,0.15961476075928802,2.190985689736177,0.9348961388888889,0.8399695,0.9599605829573155
H10,physical,"(3, 8, 9)",physical_3-8-9,542.4601412591485,1.0000000000003966,251,251,3280,OK,225.71215968089663,0.6386663352819468,0.20737316891108112,0.3186266112504917,0.0961197265716706,1.3401246030687766,0.9617371593625498,0.903185,0.9653388515261252
H10,physical,"(5, 6, 8)",physical_5-6-8,586.7050880757167,1.0000000000003881,251,252,3232,OK,251.1205221539532,0.6067004880571014,0.17522850807607704,0.3186266112504917,0.03183040490166244,1.0180536847510704,0.9718415418326694,0.935404,0.9846780766096169
H10,physical,"(0, 5, 6)",physical_0-5-6,581.3216555606004,1.0000000000003983,251,252,3232,OK,218.63787417716551,0.6615930986901126,0.19242370737221512,0.3186266112504917,0.06622080349393857,1.258016554955931,0.9661543705179283,0.9217065,0.9723429474516001
H10,physical,"(0, 4, 8)",physical_0-4-8,584.3114706836543,1.0000000000003963,251,251,3232,OK,214.50849171642173,0.6532612127357948,0.20697602516988575,0.3186266112504917,0.09532543908927983,1.4970170944978851,0.9587867888446215,0.9018705,0.8901371074745688
H10,physical,"(2, 3, 9)",physical_2-3-9,536.1828114809128,1.000000000000412,252,251,3280,OK,268.6432425764611,0.5924755498458512,0.19377028016834835,0.3186266112504917,0.068913949086205,1.1389268659644476,0.967655623015873,0.917133,0.8875532728663534
H10,physical,"(1, 2, 7)",physical_1-2-7,569.2755825430825,1.000000000000405,252,252,3282,OK,189.39782400814752,0.6726222492452094,0.1775245099271481,0.3186266112504917,0.03642240860380452,1.042523603289237,0.9701088015873016,0.9332435,0.8266439909297052
H10,physical,"(4, 5, 6)",physical_4-5-6,557.8550583595004,1.0000000000004072,243,237,3232,OK,373.109132816376,0.4788693343078371,0.16027904653721106,0.3186266112504917,0.0019314818239304394,0.5829578636211163,0.9813712098765432,0.9629945,0.9588414634146342
H10,physical,"(0, 4, 9)",physical_0-4-9,616.7529241134977,1.00000000000041,251,252,3268,OK,266.64047918834746,0.6003501654672635,0.22417122446602386,0.3186266112504917,0.129715837681556,2.1705693052530584,0.939106828685259,0.843664,0.9947481749908093
H10,physical,"(0, 2, 3)",physical_0-2-3,560.4989837213,1.0000000000004028,252,252,3280,OK,218.63787417716551,0.6615930986901126,0.19377028016834832,0.3186266112504917,0.06891394908620496,1.2620615384265754,0.9656996388888889,0.9186545,0.8192338387869114
H10,physical,"(0, 2, 4)",physical_0-2-4,570.5565317509222,1.000000000000402,252,251,3232,OK,218.63787417716551,0.6615930986901126,0.19337313642715295,0.3186266112504917,0.06811966160381425,1.2674390546407253,0.965544376984127,0.919513,0.8147153043298543
H10,physical,"(2, 6, 7)",physical_2-6-7,540.5871002427523,1.0000000000004072,251,249,3232,OK,218.56940597565887,0.63653624917405,0.16297219212947744,0.3186266112504917,0.007317773008463233,0.7301626085079815,0.9776751593625498,0.9524265,0.9901918976545843
H10,physical,"(4, 6, 9)",physical_4-6-9,557.0298184490117,1.0000000000003912,250,251,3268,OK,219.74517877720334,0.6570911626581302,0.19242370737221515,0.3186266112504917,0.06622080349393862,1.1340867794377378,0.967917732,0.919968,0.9264603211542937
H10,physical,"(0, 1, 3)",physical_0-1-3,573.8335472198175,1.0000000000004063,251,251,3282,OK,181.4337155473007,0.6994102249597494,0.20737316891108112,0.3186266112504917,0.09611972657167056,1.351716405815688,0.9619735179282869,0.9120395,0.9329212686189077
H10,physical,"(1, 7, 9)",physical_1-7-9,550.3153263048679,1.0000000000004001,251,250,3282,OK,229.400497251123,0.63192635520319,0.20832259796601899,0.3186266112504917,0.09801858468154628,1.316926281891191,0.9612908725099601,0.9056975,0.9572832886505809
H10,physical,"(2, 3, 7)",physical_2-3-7,533.7249878811612,1.0000000000003928,248,248,3280,OK,175.17356732665235,0.6890443543524386,0.16297219212947744,0.3186266112504917,0.007317773008463233,0.694957164860992,0.9784623508064516,0.9554635,0.841385395984999
H10,physical,"(0, 1, 5)",physical_0-1-5,579.6544079375669,1.0000000000004083,252,252,3282,OK,181.4337155473007,0.6994102249597492,0.20697602516988578,0.3186266112504917,0.09532543908927986,1.342288506843688,0.9623319126984127,0.912502,0.9276530612244898
H10,physical,"(3, 5, 9)",physical_3-5-9,548.0263981572922,1.0000000000004012,251,252,3280,OK,256.18934824031305,0.6028366049528782,0.19242370737221515,0.3186266112504917,0.06622080349393862,1.092568096138384,0.9693960876494024,0.922513,0.9939337992878808
H10,rand007,"(2, 4, 6)",rand007_2-4-6,571.8489957778932,1.0000000000004075,237,231,3332,OK,372.8896294803494,0.4511884049703825,0.21419164416736286,0.4237586609185288,0.004624627416196836,0.7451266208460839,0.9836131223628692,0.970218,0.9792998477929985
H10,rand007,"(1, 6, 8)",rand007_1-6-8,640.7952061771507,1.0000000000004052,251,251,3382,OK,221.6377001311667,0.6293327259725365,0.24274399444896166,0.4237586609185288,0.061729327979394434,1.452880896480281,0.962460219123506,0.9001395,0.9712624247751708
H10,rand007,"(1, 4, 7)",rand007_1-4-7,586.4094777366757,1.0000000000004083,245,242,3382,OK,260.87977530669895,0.5737332499436106,0.22874396196503347,0.4237586609185288,0.03372926301153811,1.0027291097502125,0.9763166,0.942599,0.9944065484311051
H10,rand007,"(1, 6, 7)",rand007_1-6-7,593.3144755243073,1.0000000000004083,247,247,3382,OK,310.1122018089564,0.5128302772233498,0.22914110570622884,0.4237586609185288,0.03452355049392884,1.054635446777808,0.9753330607287449,0.940213,0.9851917478800152
H10,rand007,"(0, 2, 7)",rand007_0-2-7,578.6990209780561,1.0000000000004075,250,251,3332,OK,215.39947887265853,0.6695513834559433,0.24728573405730472,0.4237586609185288,0.07081280719608063,1.3839917788092522,0.96589288,0.9187785,0.9913565644618324
H10,rand007,"(3, 6, 9)",rand007_3-6-9,550.2798409134613,1.0000000000004035,251,249,3332,OK,269.1237568080016,0.5923666542545103,0.24538687594742906,0.4237586609185288,0.06701509097632934,1.1760557151609925,0.9710485577689243,0.926557,0.9753255030501684
H10,rand007,"(1, 2, 6)",rand007_1-2-6,630.4643858124912,1.0000000000003957,247,248,3382,OK,309.62763259623307,0.5163581200713618,0.22914110570622884,0.4237586609185288,0.03452355049392884,1.2098887281421435,0.9724753805668016,0.9359375,0.9878021486123545
H10,rand007,"(1, 5, 7)",rand007_1-5-7,593.478239136008,1.0000000000003972,247,248,3382,OK,307.4320742311212,0.5185250822422232,0.22874396196503347,0.4237586609185288,0.03372926301153811,1.0261039142094246,0.9760612834008097,0.941839,0.9931133056133056
H10,rand007,"(0, 2, 9)",rand007_0-2-9,619.881838816041,1.000000000000409,252,252,3332,OK,217.85019032460883,0.6609392640751481,0.2780838220961756,0.4237586609185288,0.13240898327382242,2.3190113536164927,0.9317344404761905,0.8293845,0.9006148826703476
H10,rand007,"(2, 3, 5)",rand007_2-3-5,565.3726442896741,1.0000000000004086,243,229,3332,OK,371.58477217940344,0.45800235163472564,0.21419164416736286,0.4237586609185288,0.0046246274161968375,0.7092173799665754,0.9845498477366255,0.9729845,0.973142345568487
H10,rand007,"(5, 7, 9)",rand007_5-7-9,539.8716358734497,1.0000000000003997,249,245,3332,OK,219.67120761325543,0.6562824502450649,0.24593916126117155,0.4237586609185288,0.06811966160381429,1.1430568183524303,0.9710199598393574,0.927093,0.9581357812972864
H10,rand007,"(0, 5, 7)",rand007_0-5-7,571.1073022356867,1.000000000000404,250,247,3332,OK,212.1238972681727,0.6763101581038712,0.24593916126117155,0.4237586609185288,0.06811966160381425,1.2599565178329726,0.970090052,0.930399,0.7241780883275105
H10,rand007,"(1, 5, 6)",rand007_1-5-6,620.6896403413848,1.0000000000004021,246,244,3382,OK,303.04575867559345,0.5273514390385423,0.22779453291009566,0.4237586609185288,0.03183040490166244,1.0726698197914954,0.9761630772357723,0.9462815,0.9425365062195782
H10,rand007,"(5, 6, 7)",rand007_5-6-7,547.8985542715407,1.0000000000003963,236,234,3332,OK,255.9476032054704,0.5642934866836116,0.21419164416736286,0.4237586609185288,0.004624627416196836,0.620746163653178,0.9852445381355932,0.9741055,0.8841463414634146
H10,rand007,"(0, 2, 6)",rand007_0-2-6,600.221839158726,1.0000000000004012,251,250,3332,OK,212.1238972681727,0.6763101581038711,0.2463363050023669,0.4237586609185288,0.06891394908620496,1.3954542082380919,0.9669685498007968,0.922519,0.8112604568098506
H10,rand007,"(2, 6, 9)",rand007_2-6-9,566.9524848961834,1.0000000000003983,248,249,3332,OK,232.94094787676656,0.6199018458143988,0.24633630500236692,0.4237586609185288,0.068913949086205,1.2949954630703948,0.9669152096774194,0.9160935,0.9109905886106237
H10,rand007,"(4, 6, 8)",rand007_4-6-8,571.5766673100973,1.0000000000004046,248,244,3332,OK,340.71379782044266,0.4974898002373317,0.22779453291009566,0.4237586609185288,0.03183040490166243,0.8924813945267326,0.9791562943548388,0.953381,0.9317995069843878
H10,rand007,"(1, 3, 5)",rand007_1-3-5,610.483710384786,1.0000000000004015,248,244,3382,OK,304.07945309189887,0.5237414350028798,0.22779453291009566,0.4237586609185288,0.03183040490166244,1.032683562859018,0.9769005887096774,0.946019,0.9543841198895754
H10,rand007,"(0, 6, 7)",rand007_0-6-7,569.9319744330733,1.0000000000004,249,252,3332,OK,212.1238972681727,0.6763101581038711,0.24633630500236692,0.4237586609185288,0.06891394908620498,1.2869430170332468,0.9692031084337349,0.928591,0.7205284552845529
H10,rand007,"(2, 4, 7)",rand007_2-4-7,548.605735314136,1.000000000000398,238,243,3332,OK,256.01746921348314,0.5638144127688542,0.21514107322230067,0.4237586609185288,0.006523485526072513,0.7180996875719518,0.9828241722689076,0.9656635,0.959355131698456
H10,rand007,"(3, 4, 6)",rand007_3-4-6,555.6080508162156,1.0000000000003972,230,232,3332,OK,372.8896294803494,0.4511884049703825,0.213242215112425,0.4237586609185288,0.0027257693063211575,0.6039587811542151,0.9856591826086957,0.9771325,0.9215304798962386
H10,rand007,"(0, 3, 4)",rand007_0-3-4,574.6602098111682,1.0000000000003944,249,249,3332,OK,212.1238972681727,0.6763101581038711,0.24498973220623368,0.4237586609185288,0.06622080349393857,1.2289731989884751,0.9713936224899599,0.935057,0.7703919250704737
H10,rand007,"(0, 1, 9)",rand007_0-1-9,610.6545536919912,1.000000000000409,252,252,3382,OK,218.6538135657612,0.6572112097363891,0.2916867108389084,0.4237586609185288,0.15961476075928802,2.332606600143825,0.9301486785714286,0.825869,0.9715166461159063
H10,rand007,"(3, 8, 9)",rand007_3-8-9,517.1359068355548,1.0000000000004057,251,252,3332,OK,225.4373425633629,0.6378104746488928,0.2599391937450997,0.4237586609185288,0.0961197265716706,1.216754878318342,0.9697918446215139,0.924094,0.9821806973608168
H10,rand007,"(5, 6, 8)",rand007_5-6-8,577.0418283725531,1.0000000000004026,245,244,3332,OK,340.52337391812057,0.4990303611132524,0.22779453291009566,0.4237586609185288,0.03183040490166244,0.9109147051184432,0.9786226857142857,0.9531505,0.9836366672232426
H10,rand007,"(0, 5, 6)",rand007_0-5-6,596.1984734030024,1.0000000000004041,248,250,3332,OK,212.1238972681727,0.6763101581038711,0.24498973220623368,0.4237586609185288,0.06622080349393857,1.298949458792722,0.9699266370967742,0.932147,0.8047169811320755
H10,rand007,"(2, 3, 9)",rand007_2-3-9,556.2863065787295,1.0000000000003935,250,249,3332,OK,181.36166671463272,0.7002444637381979,0.24633630500236692,0.4237586609185288,0.068913949086205,1.2476746128469296,0.968599388,0.920817,0.946053328624404
H10,rand007,"(0, 4, 8)",rand007_0-4-8,558.477385648139,1.0000000000004001,251,250,3332,OK,219.0999715854449,0.6581663914550515,0.25954205000390435,0.4237586609185288,0.09532543908927983,1.3601088065495348,0.9671503187250996,0.9207415,0.8868630649649746
H10,rand007,"(4, 5, 6)",rand007_4-5-6,570.4920969332896,1.000000000000401,226,228,3332,OK,372.8896294803494,0.4511884049703825,0.21284507137122965,0.4237586609185288,0.0019314818239304394,0.634704467947622,0.9852161327433628,0.976925,0.9152095018145826
